refrigerator;0.949615;1.144513:2.231078:0.000000;0.775748:0.000000:0.000000:0.631043;73.983739
microwave:refrigerator;0.888912:0.939744;1.144513:2.231078:0.000000;0.775748:0.000000:0.000000:0.631043;74.084131
microwave:refrigerator;0.930811:0.956862;1.144513:2.231078:0.000000;0.775748:0.000000:0.000000:0.631043;74.184605
microwave:refrigerator;0.954202:0.914952;1.144513:2.231078:0.000000;0.775748:0.000000:0.000000:0.631043;74.286387
microwave:refrigerator;0.943038:0.902855;1.144513:2.231078:0.000000;0.775748:0.000000:0.000000:0.631043;74.387074
microwave:refrigerator;0.962925:0.934725;1.144513:2.231078:0.000000;0.775748:0.000000:0.000000:0.631043;74.487454
microwave:refrigerator;0.923290:0.951258;1.159360:2.332805:0.000000;0.774984:0.000000:0.000000:0.631981;74.587721
microwave:refrigerator;0.946367:0.962413;1.159360:2.332805:0.000000;0.774984:0.000000:0.000000:0.631981;74.693586
microwave:refrigerator;0.941656:0.920245;1.159360:2.332805:0.000000;0.774984:0.000000:0.000000:0.631981;74.795512
microwave:refrigerator;0.893182:0.817981;1.159360:2.332805:0.000000;0.774984:0.000000:0.000000:0.631981;74.896510
microwave:refrigerator;0.965227:0.892079;1.159360:2.332805:0.000000;0.774984:0.000000:0.000000:0.631981;74.998955
microwave:refrigerator;0.953477:0.950189;1.159360:2.332805:0.000000;0.774984:0.000000:0.000000:0.631981;75.100933
microwave:refrigerator;0.906754:0.923774;1.159360:2.332805:0.000000;0.774984:0.000000:0.000000:0.631981;75.201723
microwave:refrigerator;0.941923:0.946626;1.159360:2.332805:0.000000;0.774984:0.000000:0.000000:0.631981;75.302740
microwave:refrigerator;0.985971:0.981917;1.159360:2.332805:0.000000;0.774984:0.000000:0.000000:0.631981;75.403897
microwave:refrigerator;0.910288:0.971748;1.159360:2.332805:0.000000;0.774984:0.000000:0.000000:0.631981;75.505777
microwave:refrigerator;0.947965:0.977957;1.159360:2.332805:0.000000;0.774984:0.000000:0.000000:0.631981;75.612412
microwave:refrigerator;0.887522:0.976518;1.159360:2.332805:0.000000;0.774984:0.000000:0.000000:0.631981;75.720433
microwave:refrigerator;0.940521:0.989091;1.159360:2.332805:0.000000;0.774984:0.000000:0.000000:0.631981;75.823734
microwave:refrigerator;0.884390:0.959595;1.156594:2.351286:0.000000;0.734436:0.000000:0.000000:0.678678;75.926139
microwave:refrigerator;0.790566:0.984322;1.156594:2.351286:0.000000;0.734436:0.000000:0.000000:0.678678;76.025638
microwave:refrigerator;0.805925:0.990557;1.156594:2.351286:0.000000;0.734436:0.000000:0.000000:0.678678;76.129910
microwave:refrigerator;0.777918:0.977060;1.161668:2.352572:0.000000;0.699532:0.000000:0.000000:0.714601;76.231438
refrigerator;0.989124;1.161668:2.352572:0.000000;0.699532:0.000000:0.000000:0.714601;76.331320
refrigerator;0.990363;1.161668:2.352572:0.000000;0.699532:0.000000:0.000000:0.714601;76.432350
refrigerator;0.988680;1.161668:2.352572:0.000000;0.699532:0.000000:0.000000:0.714601;76.533812
refrigerator;0.988621;1.163552:2.355374:0.000000;0.658316:0.000000:0.000000:0.752741;76.635109
refrigerator;0.986328;1.163552:2.355374:0.000000;0.658316:0.000000:0.000000:0.752741;76.735477
microwave:refrigerator;0.823985:0.992031;1.163552:2.355374:0.000000;0.658316:0.000000:0.000000:0.752741;76.836747
microwave:refrigerator;0.796395:0.982732;1.163552:2.355374:0.000000;0.658316:0.000000:0.000000:0.752741;76.938775
microwave:refrigerator;0.860594:0.991475;1.163552:2.355374:0.000000;0.658316:0.000000:0.000000:0.752741;77.041533
microwave:refrigerator;0.781054:0.985159;1.161415:2.355793:0.000000;0.613139:0.000000:0.000000:0.789975;77.144519
microwave:refrigerator;0.851161:0.980223;1.161415:2.355793:0.000000;0.613139:0.000000:0.000000:0.789975;77.246647
microwave:refrigerator;0.898544:0.993741;1.157809:2.356538:0.000000;0.570061:0.000000:0.000000:0.821603;77.349063
microwave:refrigerator;0.703780:0.988206;1.157809:2.356538:0.000000;0.570061:0.000000:0.000000:0.821603;77.453443
microwave:refrigerator;0.780549:0.981952;1.157809:2.356538:0.000000;0.570061:0.000000:0.000000:0.821603;77.553219
microwave:refrigerator;0.872368:0.993938;1.157809:2.356538:0.000000;0.570061:0.000000:0.000000:0.821603;77.657034
microwave:refrigerator;0.884532:0.991213;1.157809:2.356538:0.000000;0.570061:0.000000:0.000000:0.821603;77.759396
microwave:refrigerator;0.877156:0.994950;1.157809:2.356538:0.000000;0.570061:0.000000:0.000000:0.821603;77.860974
pottedplant:microwave:refrigerator;0.752904:0.894385:0.995036;1.157809:2.356538:0.000000;0.570061:0.000000:0.000000:0.821603;77.966342
microwave:refrigerator;0.801784:0.994580;1.138728:2.385450:0.000000;0.523803:0.000000:0.000000:0.851839;78.075095
pottedplant:microwave:refrigerator;0.826376:0.864170:0.997899;1.138728:2.385450:0.000000;0.523803:0.000000:0.000000:0.851839;78.177832
pottedplant:microwave:refrigerator;0.818087:0.743675:0.993245;1.138728:2.385450:0.000000;0.523803:0.000000:0.000000:0.851839;78.279595
microwave:refrigerator;0.944084:0.997116;1.138728:2.385450:0.000000;0.523803:0.000000:0.000000:0.851839;78.381802
microwave:refrigerator;0.983607:0.997233;1.138728:2.385450:0.000000;0.523803:0.000000:0.000000:0.851839;78.484953
microwave:refrigerator;0.953046:0.995722;1.138728:2.385450:0.000000;0.523803:0.000000:0.000000:0.851839;78.587219
microwave:refrigerator;0.958393:0.996485;1.138728:2.385450:0.000000;0.523803:0.000000:0.000000:0.851839;78.688061
microwave:refrigerator;0.969433:0.998065;1.138728:2.385450:0.000000;0.523803:0.000000:0.000000:0.851839;78.788850
microwave:refrigerator;0.961183:0.996486;1.059472:2.508646:0.000000;0.510116:0.000000:0.000000:0.860106;78.891538
microwave:refrigerator;0.965979:0.997827;1.059472:2.508646:0.000000;0.510116:0.000000:0.000000:0.860106;78.995510
microwave:refrigerator;0.953114:0.995392;1.059472:2.508646:0.000000;0.510116:0.000000:0.000000:0.860106;79.098385
microwave:refrigerator;0.992669:0.997568;1.059472:2.508646:0.000000;0.510116:0.000000:0.000000:0.860106;79.201137
microwave:refrigerator;0.988892:0.997307;1.059472:2.508646:0.000000;0.510116:0.000000:0.000000:0.860106;79.302412
microwave:refrigerator;0.983640:0.963444;0.994162:2.612033:0.000000;0.500784:0.000000:0.000000:0.865572;79.403056
microwave:refrigerator;0.997534:0.995015;0.994162:2.612033:0.000000;0.500784:0.000000:0.000000:0.865572;79.505368
microwave:refrigerator;0.997958:0.998415;0.994162:2.612033:0.000000;0.500784:0.000000:0.000000:0.865572;79.606476
pottedplant:microwave:refrigerator;0.789065:0.998646:0.998542;0.994162:2.612033:0.000000;0.500784:0.000000:0.000000:0.865572;79.708237
microwave:refrigerator;0.998959:0.998954;0.994162:2.612033:0.000000;0.500784:0.000000:0.000000:0.865572;79.815465
microwave:refrigerator;0.998806:0.996940;0.918065:2.710014:0.000000;0.473738:0.000000:0.000000:0.880666;79.921107
microwave:refrigerator;0.997913:0.993949;0.918065:2.710014:0.000000;0.473738:0.000000:0.000000:0.880666;80.026891
microwave:refrigerator;0.996342:0.991726;0.918065:2.710014:0.000000;0.473738:0.000000:0.000000:0.880666;80.127438
microwave:refrigerator;0.992701:0.987750;0.918065:2.710014:0.000000;0.473738:0.000000:0.000000:0.880666;80.228636
microwave:refrigerator;0.991145:0.964392;0.918065:2.710014:0.000000;0.473738:0.000000:0.000000:0.880666;80.332449
microwave:refrigerator;0.992997:0.974668;0.918065:2.710014:0.000000;0.473738:0.000000:0.000000:0.880666;80.432283
microwave:refrigerator;0.990605:0.956668;0.918065:2.710014:0.000000;0.473738:0.000000:0.000000:0.880666;80.535554
pottedplant:microwave:refrigerator;0.726645:0.986370:0.953700;0.918065:2.710014:0.000000;0.473738:0.000000:0.000000:0.880666;80.640933
microwave;0.979016;0.918065:2.710014:0.000000;0.473738:0.000000:0.000000:0.880666;80.749510
microwave:refrigerator;0.987840:0.861716;0.918065:2.710014:0.000000;0.473738:0.000000:0.000000:0.880666;80.856027
pottedplant:microwave:refrigerator;0.798499:0.982596:0.900530;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;80.957802
pottedplant:microwave:refrigerator;0.792866:0.970421:0.809816;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;81.061990
microwave:refrigerator;0.830150:0.761509;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;81.166054
microwave:refrigerator;0.875826:0.805607;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;81.269919
microwave:refrigerator;0.892603:0.905024;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;81.373981
microwave:refrigerator;0.857057:0.739941;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;81.476502
microwave;0.900937;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;81.577949
microwave:refrigerator;0.919373:0.761386;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;81.679262
microwave:refrigerator;0.845736:0.901405;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;81.784461
microwave:refrigerator;0.927105:0.955578;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;81.885813
microwave:refrigerator;0.896009:0.948048;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;81.987202
microwave:refrigerator;0.938846:0.716175;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;82.089988
pottedplant:microwave;0.742979:0.958268;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;82.195790
microwave;0.946591;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;82.295238
microwave;0.826900;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;82.396908
pottedplant:microwave;0.833649:0.703069;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;82.498762
pottedplant;0.745365;0.846803:2.793995:0.000000;0.453089:0.000000:0.000000:0.891465;82.599406
pottedplant;0.777496;0.784550:2.859889:0.000000;0.394633:0.000000:0.000000:0.918839;83.411278
tvmonitor;0.849301;0.765159:2.866778:0.000000;0.343017:0.000000:0.000000:0.939329;83.816196
tvmonitor;0.795743;0.765159:2.866778:0.000000;0.343017:0.000000:0.000000:0.939329;83.918272
tvmonitor;0.904170;0.765159:2.866778:0.000000;0.343017:0.000000:0.000000:0.939329;84.119580
tvmonitor;0.907140;0.765159:2.866778:0.000000;0.343017:0.000000:0.000000:0.939329;84.220862
tvmonitor;0.868602;0.765159:2.866778:0.000000;0.343017:0.000000:0.000000:0.939329;84.322680
tvmonitor;0.818346;0.765159:2.866778:0.000000;0.343017:0.000000:0.000000:0.939329;84.423653
tvmonitor;0.845273;0.765159:2.866778:0.000000;0.343017:0.000000:0.000000:0.939329;84.524351
tvmonitor;0.839200;0.765159:2.866778:0.000000;0.343017:0.000000:0.000000:0.939329;84.625049
tvmonitor;0.845511;0.678161:2.924472:0.000000;0.319153:0.000000:0.000000:0.947703;84.828433
tvmonitor;0.715567;0.469400:3.057015:0.000000;0.313501:0.000000:0.000000:0.949588;85.504280
refrigerator;0.771216;0.067854:3.298775:0.000000;0.312926:0.000000:0.000000:0.949777;86.934694
tvmonitor;0.893216;-0.195403:3.445652:0.000000;0.243308:0.000000:0.000000:0.969949;88.758759
tvmonitor;0.824111;-0.195403:3.445652:0.000000;0.243308:0.000000:0.000000:0.969949;88.861181
tvmonitor;0.894793;-0.195403:3.445652:0.000000;0.243308:0.000000:0.000000:0.969949;88.961370
tvmonitor;0.804272;-0.195403:3.445652:0.000000;0.243308:0.000000:0.000000:0.969949;89.061675
tvmonitor:refrigerator;0.851670:0.831667;-0.195403:3.445652:0.000000;0.243308:0.000000:0.000000:0.969949;89.163134
tvmonitor;0.885405;-0.195403:3.445652:0.000000;0.243308:0.000000:0.000000:0.969949;89.264330
refrigerator;0.804928;-0.227177:3.455062:0.000000;0.184578:0.000000:0.000000:0.982818;89.364938
tvmonitor:refrigerator;0.957151:0.861074;-0.227177:3.455062:0.000000;0.184578:0.000000:0.000000:0.982818;89.466743
chair:tvmonitor;0.749158:0.826289;-0.227177:3.455062:0.000000;0.184578:0.000000:0.000000:0.982818;89.567812
chair:tvmonitor:refrigerator;0.744546:0.969951:0.841015;-0.231977:3.458589:0.000000;0.135372:0.000000:0.000000:0.990795;89.669720
tvmonitor;0.874309;-0.231977:3.458589:0.000000;0.135372:0.000000:0.000000:0.990795;89.770566
chair:chair:tvmonitor;0.909195:0.819666:0.885543;-0.231977:3.458589:0.000000;0.135372:0.000000:0.000000:0.990795;89.873950
chair:chair:tvmonitor;0.860794:0.863199:0.979263;-0.231977:3.458589:0.000000;0.135372:0.000000:0.000000:0.990795;89.973234
chair:chair:tvmonitor;0.944059:0.743002:0.945305;-0.231977:3.458589:0.000000;0.135372:0.000000:0.000000:0.990795;90.075033
chair:chair:tvmonitor:refrigerator;0.844609:0.808759:0.947685:0.757611;-0.231977:3.458589:0.000000;0.135372:0.000000:0.000000:0.990795;90.176413
chair:chair:tvmonitor:tvmonitor;0.920228:0.922308:0.895784:0.721612;-0.231977:3.458589:0.000000;0.135372:0.000000:0.000000:0.990795;90.277025
chair:tvmonitor:refrigerator;0.980679:0.965239:0.757056;-0.231977:3.458589:0.000000;0.135372:0.000000:0.000000:0.990795;90.377801
chair:chair:tvmonitor:refrigerator;0.988673:0.760636:0.928834:0.776515;-0.247417:3.458437:0.000000;0.080068:0.000000:0.000000:0.996789;90.479214
chair:chair:tvmonitor:tvmonitor;0.990386:0.972689:0.972146:0.767972;-0.247417:3.458437:0.000000;0.080068:0.000000:0.000000:0.996789;90.580137
chair:tvmonitor:tvmonitor;0.991747:0.952588:0.710384;-0.247417:3.458437:0.000000;0.080068:0.000000:0.000000:0.996789;90.682000
chair:tvmonitor:refrigerator;0.988368:0.975433:0.716252;-0.247417:3.458437:0.000000;0.080068:0.000000:0.000000:0.996789;90.782960
chair:chair:tvmonitor:refrigerator;0.988701:0.893792:0.956723:0.825052;-0.247417:3.458437:0.000000;0.080068:0.000000:0.000000:0.996789;90.885115
chair:chair:tvmonitor;0.992007:0.771031:0.975385;-0.247417:3.458437:0.000000;0.080068:0.000000:0.000000:0.996789;90.985910
chair:chair:tvmonitor:refrigerator;0.992893:0.732043:0.977602:0.772080;-0.247417:3.458437:0.000000;0.080068:0.000000:0.000000:0.996789;91.087617
chair:tvmonitor:tvmonitor:refrigerator;0.992191:0.990858:0.773393:0.753162;-0.247417:3.458437:0.000000;0.080068:0.000000:0.000000:0.996789;91.188655
chair:chair:tvmonitor:refrigerator;0.994213:0.979988:0.960749:0.872563;-0.383618:3.463565:0.000000;0.036045:0.000000:0.000000:0.999350;91.290438
chair:chair:tvmonitor:refrigerator;0.995171:0.988674:0.970297:0.890513;-0.383618:3.463565:0.000000;0.036045:0.000000:0.000000:0.999350;91.393275
chair:chair:tvmonitor:refrigerator;0.995893:0.987874:0.906501:0.895561;-0.383618:3.463565:0.000000;0.036045:0.000000:0.000000:0.999350;91.494219
chair:chair:tvmonitor:refrigerator;0.996759:0.994088:0.963722:0.863536;-0.383618:3.463565:0.000000;0.036045:0.000000:0.000000:0.999350;91.595686
chair:chair:tvmonitor:refrigerator;0.991443:0.969109:0.974927:0.839389;-0.383618:3.463565:0.000000;0.036045:0.000000:0.000000:0.999350;91.697171
chair:chair:tvmonitor;0.994942:0.907466:0.947288;-0.524883:3.456838:0.000000;0.030512:0.000000:0.000000:0.999534;91.798821
chair:chair:tvmonitor;0.988873:0.766554:0.967475;-0.524883:3.456838:0.000000;0.030512:0.000000:0.000000:0.999534;91.900771
person:chair:chair:tvmonitor;0.760470:0.993712:0.922753:0.954129;-0.524883:3.456838:0.000000;0.030512:0.000000:0.000000:0.999534;92.002678
chair:chair:tvmonitor;0.990804:0.858250:0.867909;-0.524883:3.456838:0.000000;0.030512:0.000000:0.000000:0.999534;92.103924
person:chair:chair:tvmonitor;0.788673:0.992659:0.864572:0.934066;-0.524883:3.456838:0.000000;0.030512:0.000000:0.000000:0.999534;92.205320
person:chair:chair:tvmonitor:tvmonitor;0.738493:0.991319:0.989336:0.975298:0.736484;-0.637404:3.456397:0.000000;0.031908:0.000000:0.000000:0.999491;92.307292
person:chair:chair:tvmonitor;0.869840:0.983773:0.978393:0.974596;-0.637404:3.456397:0.000000;0.031908:0.000000:0.000000:0.999491;92.408720
person:chair:chair:tvmonitor;0.857535:0.975059:0.973222:0.950046;-0.637404:3.456397:0.000000;0.031908:0.000000:0.000000:0.999491;92.510239
person:chair:chair:tvmonitor;0.947280:0.981133:0.913486:0.969550;-0.749734:3.454694:0.000000;0.032674:0.000000:0.000000:0.999466;92.611042
person:chair:chair:tvmonitor;0.951056:0.983696:0.949435:0.972641;-0.749734:3.454694:0.000000;0.032674:0.000000:0.000000:0.999466;92.712721
person:chair:chair:tvmonitor;0.945539:0.981225:0.976898:0.984565;-0.749734:3.454694:0.000000;0.032674:0.000000:0.000000:0.999466;92.813810
person:chair:chair:tvmonitor:tvmonitor:tvmonitor;0.954298:0.991330:0.968787:0.980784:0.754708:0.713024;-0.868735:3.454391:0.000000;0.035222:0.000000:0.000000:0.999380;92.915385
person:chair:chair:tvmonitor:tvmonitor;0.930570:0.985869:0.964769:0.978362:0.816566;-0.868735:3.454391:0.000000;0.035222:0.000000:0.000000:0.999380;93.016979
person:chair:chair:tvmonitor:tvmonitor;0.894090:0.977001:0.973207:0.984004:0.815382;-0.868735:3.454391:0.000000;0.035222:0.000000:0.000000:0.999380;93.119608
person:chair:chair:tvmonitor;0.944177:0.973901:0.946747:0.983043;-0.868735:3.454391:0.000000;0.035222:0.000000:0.000000:0.999380;93.220278
person:chair:chair:tvmonitor;0.934644:0.980069:0.946351:0.960770;-0.868735:3.454391:0.000000;0.035222:0.000000:0.000000:0.999380;93.321042
person:chair:chair:tvmonitor:tvmonitor;0.957357:0.978496:0.938401:0.974468:0.831355;-0.986417:3.449987:0.000000;0.035443:0.000000:0.000000:0.999372;93.421705
person:chair:chair:tvmonitor;0.956929:0.973251:0.894955:0.983827;-0.986417:3.449987:0.000000;0.035443:0.000000:0.000000:0.999372;93.523445
person:chair:chair:tvmonitor:tvmonitor;0.943506:0.949102:0.864006:0.982073:0.851949;-0.986417:3.449987:0.000000;0.035443:0.000000:0.000000:0.999372;93.624383
person:chair:chair:tvmonitor:tvmonitor;0.970249:0.967793:0.899919:0.984197:0.789700;-1.104542:3.449234:0.000000;0.036378:0.000000:0.000000:0.999338;93.725851
person:chair:chair:tvmonitor:tvmonitor;0.958618:0.919344:0.801096:0.983002:0.819309;-1.104542:3.449234:0.000000;0.036378:0.000000:0.000000:0.999338;93.826762
person:chair:chair:tvmonitor;0.976147:0.897486:0.739836:0.983897;-1.104542:3.449234:0.000000;0.036378:0.000000:0.000000:0.999338;93.928033
person:chair:chair:tvmonitor;0.964551:0.928235:0.744074:0.986237;-1.104542:3.449234:0.000000;0.036378:0.000000:0.000000:0.999338;94.028024
person:chair:chair:tvmonitor:tvmonitor;0.974100:0.889932:0.715175:0.980518:0.796734;-1.218870:3.447223:0.000000;0.032930:0.000000:0.000000:0.999458;94.128314
person:chair:chair:tvmonitor:refrigerator;0.986106:0.792349:0.720965:0.980741:0.714854;-1.218870:3.447223:0.000000;0.032930:0.000000:0.000000:0.999458;94.229489
person:chair:tvmonitor:tvmonitor:refrigerator;0.954775:0.714284:0.988534:0.721529:0.713308;-1.218870:3.447223:0.000000;0.032930:0.000000:0.000000:0.999458;94.333013
person:tvmonitor:tvmonitor;0.898418:0.986492:0.700306;-1.338804:3.452471:0.000000;0.032095:0.000000:0.000000:0.999485;94.433118
person:tvmonitor:tvmonitor;0.976021:0.988814:0.844698;-1.338804:3.452471:0.000000;0.032095:0.000000:0.000000:0.999485;94.536964
person:chair:tvmonitor:tvmonitor:refrigerator;0.988505:0.843093:0.978755:0.779059:0.927457;-1.338804:3.452471:0.000000;0.032095:0.000000:0.000000:0.999485;94.636297
person:chair:tvmonitor:tvmonitor:refrigerator;0.989397:0.900874:0.984924:0.719657:0.714375;-1.338804:3.452471:0.000000;0.032095:0.000000:0.000000:0.999485;94.737977
person:tvmonitor;0.977674:0.984222;-1.338804:3.452471:0.000000;0.032095:0.000000:0.000000:0.999485;94.839187
person:chair:chair:tvmonitor;0.938821:0.802385:0.707856:0.988366;-1.449870:3.454975:0.000000;0.032455:0.000000:0.000000:0.999473;94.940790
person:chair:tvmonitor;0.985048:0.839341:0.989007;-1.449870:3.454975:0.000000;0.032455:0.000000:0.000000:0.999473;95.041424
person:chair:chair:tvmonitor:tvmonitor;0.979117:0.838959:0.791404:0.974726:0.790593;-1.449870:3.454975:0.000000;0.032455:0.000000:0.000000:0.999473;95.142849
person:chair:tvmonitor:tvmonitor;0.957362:0.881490:0.975006:0.835693;-1.561267:3.457467:0.000000;0.031877:0.000000:0.000000:0.999492;95.243647
person:chair:tvmonitor:tvmonitor;0.930453:0.943584:0.986864:0.776729;-1.561267:3.457467:0.000000;0.031877:0.000000:0.000000:0.999492;95.345646
person:chair:tvmonitor:tvmonitor;0.927595:0.895947:0.979658:0.729948;-1.561267:3.457467:0.000000;0.031877:0.000000:0.000000:0.999492;95.448072
person:chair:tvmonitor;0.977474:0.953205:0.979091;-1.561267:3.457467:0.000000;0.031877:0.000000:0.000000:0.999492;95.549104
person:chair:tvmonitor:tvmonitor;0.987140:0.834841:0.937145:0.819960;-1.561267:3.457467:0.000000;0.031877:0.000000:0.000000:0.999492;95.650769
person:chair:tvmonitor:tvmonitor;0.985308:0.827294:0.929653:0.805574;-1.693205:3.459271:0.000000;0.030802:0.000000:0.000000:0.999526;95.752055
person:tvmonitor:tvmonitor;0.970271:0.895037:0.710598;-1.693205:3.459271:0.000000;0.030802:0.000000:0.000000:0.999526;95.853057
person:chair:tvmonitor;0.963447:0.876160:0.869227;-1.693205:3.459271:0.000000;0.030802:0.000000:0.000000:0.999526;95.954012
person:chair:tvmonitor:tvmonitor;0.986442:0.944424:0.792981:0.778327;-1.823119:3.459379:0.000000;0.031420:0.000000:0.000000:0.999506;96.054918
person:chair;0.988191:0.960370;-1.823119:3.459379:0.000000;0.031420:0.000000:0.000000:0.999506;96.156657
person:chair:tvmonitor:tvmonitor;0.911244:0.904642:0.742144:0.731944;-1.823119:3.459379:0.000000;0.031420:0.000000:0.000000:0.999506;96.257395
person:chair:tvmonitor:tvmonitor;0.932556:0.933220:0.769935:0.763624;-1.823119:3.459379:0.000000;0.031420:0.000000:0.000000:0.999506;96.358620
person:chair:tvmonitor;0.950489:0.867838:0.906362;-1.823119:3.459379:0.000000;0.031420:0.000000:0.000000:0.999506;96.461139
person:chair:tvmonitor:tvmonitor;0.959005:0.914593:0.949780:0.782614;-1.947239:3.458025:0.000000;0.029839:0.000000:0.000000:0.999555;96.563636
person:chair:tvmonitor:tvmonitor;0.982898:0.875698:0.940135:0.898695;-1.947239:3.458025:0.000000;0.029839:0.000000:0.000000:0.999555;96.666602
person:chair:tvmonitor:tvmonitor;0.968919:0.937929:0.952715:0.831199;-1.947239:3.458025:0.000000;0.029839:0.000000:0.000000:0.999555;96.766778
person:chair:tvmonitor:tvmonitor;0.983724:0.909673:0.820325:0.939878;-1.947239:3.458025:0.000000;0.029839:0.000000:0.000000:0.999555;96.868726
person:chair:tvmonitor:tvmonitor;0.985984:0.798582:0.962640:0.833289;-1.947239:3.458025:0.000000;0.029839:0.000000:0.000000:0.999555;96.970198
person:chair:tvmonitor:tvmonitor;0.983060:0.899093:0.957627:0.876195;-2.077945:3.456088:0.000000;0.031533:0.000000:0.000000:0.999503;97.070848
person:chair:tvmonitor:tvmonitor:refrigerator;0.978952:0.774639:0.890847:0.763744:0.748510;-2.077945:3.456088:0.000000;0.031533:0.000000:0.000000:0.999503;97.171233
person:tvmonitor:tvmonitor:refrigerator;0.957909:0.918714:0.706040:0.743006;-2.204263:3.459516:0.000000;0.031839:0.000000:0.000000:0.999493;97.273638
person:tvmonitor:tvmonitor;0.973457:0.964170:0.810434;-2.204263:3.459516:0.000000;0.031839:0.000000:0.000000:0.999493;97.375142
person:chair:tvmonitor:tvmonitor;0.958694:0.786484:0.972163:0.904402;-2.204263:3.459516:0.000000;0.031839:0.000000:0.000000:0.999493;97.475832
person:chair:tvmonitor:tvmonitor:refrigerator;0.959216:0.730230:0.977367:0.845962:0.872347;-2.204263:3.459516:0.000000;0.031839:0.000000:0.000000:0.999493;97.576866
person:chair:tvmonitor:tvmonitor;0.972533:0.852973:0.984779:0.781018;-2.204263:3.459516:0.000000;0.031839:0.000000:0.000000:0.999493;97.678408
person:chair:tvmonitor:tvmonitor;0.986993:0.717916:0.966856:0.725163;-2.314753:3.458422:0.000000;0.033234:0.000000:0.000000:0.999448;97.779575
person:tvmonitor:refrigerator;0.982459:0.966266:0.898205;-2.314753:3.458422:0.000000;0.033234:0.000000:0.000000:0.999448;97.879769
person:tvmonitor:tvmonitor:refrigerator;0.989014:0.990385:0.739149:0.951872;-2.314753:3.458422:0.000000;0.033234:0.000000:0.000000:0.999448;97.980701
person:tvmonitor:refrigerator;0.987828:0.990338:0.824344;-2.432213:3.466549:0.000000;0.033219:0.000000:0.000000:0.999448;98.082013
person:tvmonitor:tvmonitor:refrigerator;0.990747:0.995029:0.742106:0.700359;-2.432213:3.466549:0.000000;0.033219:0.000000:0.000000:0.999448;98.182770
person:tvmonitor:refrigerator;0.993744:0.991993:0.883955;-2.432213:3.466549:0.000000;0.033219:0.000000:0.000000:0.999448;98.283296
person:tvmonitor:tvmonitor:refrigerator;0.994114:0.992324:0.823952:0.833390;-2.432213:3.466549:0.000000;0.033219:0.000000:0.000000:0.999448;98.384845
person:chair:tvmonitor:refrigerator;0.996564:0.740034:0.968147:0.818718;-2.432213:3.466549:0.000000;0.033219:0.000000:0.000000:0.999448;98.486778
person:chair:tvmonitor:tvmonitor:refrigerator;0.985145:0.850096:0.983962:0.752338:0.878514;-2.563839:3.456257:0.000000;0.018292:0.000000:0.000000:0.999833;98.587981
person:chair:tvmonitor;0.970611:0.967198:0.979005;-2.563839:3.456257:0.000000;0.018292:0.000000:0.000000:0.999833;98.690227
person:chair:tvmonitor:tvmonitor:refrigerator;0.978456:0.889699:0.991385:0.807200:0.987045;-2.563839:3.456257:0.000000;0.018292:0.000000:0.000000:0.999833;98.791805
person:chair:tvmonitor:refrigerator;0.994573:0.703639:0.985649:0.983774;-2.563839:3.456257:0.000000;0.018292:0.000000:0.000000:0.999833;98.895144
person:tvmonitor:tvmonitor:refrigerator;0.996634:0.986085:0.862813:0.932364;-2.563839:3.456257:0.000000;0.018292:0.000000:0.000000:0.999833;98.996460
person:chair:tvmonitor:tvmonitor:refrigerator;0.995445:0.804183:0.976126:0.896695:0.885715;-2.563839:3.456257:0.000000;0.018292:0.000000:0.000000:0.999833;99.097740
person:chair:tvmonitor:tvmonitor:refrigerator;0.991925:0.928399:0.983399:0.757971:0.985350;-2.563839:3.456257:0.000000;0.018292:0.000000:0.000000:0.999833;99.199836
person:tvmonitor:tvmonitor:refrigerator;0.987594:0.985160:0.859865:0.956396;-2.563839:3.456257:0.000000;0.018292:0.000000:0.000000:0.999833;99.300355
person:chair:tvmonitor:tvmonitor:refrigerator;0.987492:0.901697:0.937233:0.799093:0.946749;-2.563839:3.456257:0.000000;0.018292:0.000000:0.000000:0.999833;99.401879
person:chair:tvmonitor:tvmonitor:refrigerator;0.963599:0.894624:0.970264:0.869490:0.979893;-2.563839:3.456257:0.000000;0.018292:0.000000:0.000000:0.999833;99.503236
